objectId,ra,dec,gmag,rmag,maggmean,magrmean,g_minus_r,clr_mean,dmdt_g,dmdt_r,distpsnr1,sgmag1,brightening_g,brightening_r,sgscore1,last_alert,classification,classificationReliability,catalogue_table_name,separationArcsec,physical_separation_kpc,direct_distance,distance,z,photoZ,major_axis_arcsec,tns_prefix,association_type,description
ZTF19aamoyyw,246.81972488571427,4.100870038095238,19.4414,19.8325,19.5636,19.4261,-0.391075,0.13750076293945312,0.0692178,-0.168249,0.608632,18.936,0.5053997039794922,1.0097999572753906,0.992813,25.276759217958897,VS,1,PS1,0.67,0.0,0.0,0.0,0.0,0.0,5.37,AT,VS,"The transient is synonymous with <em>112922468198291387</em>; an r=18.86 mag stellar source found in the PS1 catalogue. Its located 0.7"" from the stellar source core."
ZTF18admeghs,244.97183079166666,3.318984191666667,18.9887,18.6324,19.0095,18.9038,-0.0597,0.10570144653320312,,0.0270601,0.206793,19.9095,-0.9207992553710938,-0.4930000305175781,0.966458,5.318240717984736,VS,1,PS1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>111982449717793311</em>; an r=19.64 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF19abctpiu,350.33902165,45.387054649999996,18.3955,18.4118,18.8005,19.3341,-0.0163021,-0.533599853515625,0.39818,0.87653,7.18818,-999.0,1017.3955001831055,-3.784099578857422,0.653684,4.067152818199247,VS,2,GAIA,0.15,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>1937942746365759872</em>; a G=19.73 mag stellar source found in the GAIA catalogue. Its located 0.00"" N, 0.15"" E from the stellar source centre."
ZTF19abapjva,265.83694668,-2.04363702,19.8944,19.4097,19.9325,19.6506,0.3888,0.28190040588378906,-0.0470112,0.248184,3.22461,21.9087,-2.014301300048828,-1.4402999877929688,0.896167,42.19649301795289,ORPHAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,0,No contexual information is available for this transient
ZTF18acdwwyv,307.24475276249996,-5.237222325,17.1294,17.4318,17.5446,17.6045,-0.302418,-0.05990028381347656,0.046063,0.0543101,1.01664,13.7826,3.346799850463867,3.9568004608154297,0.98875,23.172673617955297,VS,1,GSC/PS1/GAIA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>S9WX000100</em>; a B=14.44 mag stellar source found in the GSC/PS1/GAIA catalogues. Its located 1.0"" from the stellar source core."
ZTF19aazhbtt,307.2446777125,-5.237125125,17.2824,17.4318,17.5029,17.541,0.0373001,-0.0381011962890625,0.0842333,0.0543101,1.58259,13.7826,3.4997997283935547,3.9568004608154297,0.98875,12.303333317860961,BS,2,GSC/PS1/2MASS/GAIA,1.57,0.0,0.0,0.0,0.0,0.0,0.0,AT,BS,"The transient is possibly associated with <em>S9WX000100</em>; a B=14.44 mag stellar source found in the GSC/PS1/2MASS/GAIA catalogues. Its located 1.63"" S, 0.58"" E from the stellar source centre."
ZTF18accwxqi,310.81245993749997,-2.9715423625,18.3812,18.0073,18.4206,18.1412,0.4578,0.2794017791748047,0.0218038,0.0334431,0.703191,16.0118,2.3694000244140625,2.61099910736084,0.996667,6.348263917956501,VS,1,GSC/PS1/GAIA,0.69,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>S9VW003042</em>; a B=16.33 mag stellar source found in the GSC/PS1/GAIA catalogues. Its located 0.7"" from the stellar source core."
ZTF18abssrbs,308.7561543071429,-0.3295657357142857,19.4852,18.6681,19.1393,19.0467,0.533001,0.09259986877441406,-0.376558,0.0734405,0.334981,18.5694,0.9158000946044922,-0.3316001892089844,0.95925,4.289756917860359,VS,1,SDSS/GSC/PS1,0.39,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237656568110448734"">SDSS J203501.46-001946.1</a></em>; a B=18.62 mag stellar source found in the SDSS/GSC/PS1 catalogues. Its located 0.4"" from the stellar source core."
ZTF19aalcaij,270.4318858857143,23.353102914285717,19.3207,19.745,19.6068,19.6814,-0.2372,-0.0746002197265625,0.0226515,-0.099912,0.134781,19.4776,-0.15690040588378906,0.1765003204345703,0.371437,55.22319441800937,SN,2,2MASS,27.88,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>18014326+2321384</em>; a J=14.02 mag galaxy found in the 2MASS catalogue. Its located 27.38"" S, 5.25"" E from the galaxy centre."
ZTF18acaphhx,295.87767492,0.9597770299999999,19.8796,19.5565,19.8715,19.7179,0.5853,0.15360069274902344,0.126506,0.000862636,0.217864,17.9242,1.9554004669189453,1.737600326538086,0.962667,12.29854161804542,VS,1,GSC/PS1,0.21,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N1VQ051939</em>; a V=17.82 mag stellar source found in the GSC/PS1 catalogues. Its located 0.2"" from the stellar source core."
ZTF20abgjeyp,299.76169998333336,18.30186535,20.0603,19.3773,19.024,18.8641,-0.0107002,0.15990066528320312,-0.342616,17.3296,3.02536,20.4529,-0.39259910583496094,-0.3375988006591797,0.797458,29.175312518142164,SN,2,PS1,3.05,0.0,0.0,0.0,0.0,0.0,4.24,AT,SN,"The transient is possibly associated with <em>129962997616113749</em>; an r=19.83 mag galaxy found in the PS1 catalogue. Its located 3.03"" S, 0.31"" E from the galaxy centre."
ZTF19aaudarv,317.95254678666674,-12.657780319999999,18.8224,18.9543,18.8391,19.0266,-0.131918,-0.1875,-0.0445252,0.0437087,0.2735,18.8552,-0.03280067443847656,0.40200042724609375,0.41886,8.171064817812294,VS,2,2MASS,1.17,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>21114868-1239284</em>; a J=16.42 mag stellar source found in the 2MASS catalogue. Its located 0.49"" N, 1.06"" W from the stellar source centre."
ZTF17aaawcom,325.6467505333333,38.368080416666665,20.5872,20.2765,20.5482,20.0555,0.6576,0.49270057678222656,0.00536995,-0.0661749,0.442155,19.6922,0.8950004577636719,1.3787002563476562,0.98875,45.13878471776843,VS,1,PS1,0.57,0.0,0.0,0.0,0.0,0.0,3.89,AT,VS,"The transient is synonymous with <em>154043256466282539</em>; an r=18.93 mag stellar source found in the PS1 catalogue. Its located 0.6"" from the stellar source core."
ZTF19aarpptk,254.2036572625,9.604933137500002,18.9751,18.9394,18.9532,19.0224,0.0357304,-0.06920051574707031,-0.262577,0.0205923,0.500068,-999.0,1017.9750995635986,0.9204006195068359,0.5,36.234930518083274,SN,2,PS1,1.71,0.0,0.0,0.0,0.0,0.0,5.31,AT,SN,"The transient is possibly associated with <em>119522542040566576</em>; an r=21.03 mag galaxy found in the PS1 catalogue. Its located 0.60"" S, 1.60"" W from the galaxy centre."
ZTF18aczaskc,352.5821393285714,60.82009175714285,20.2987,19.77,20.3507,20.1236,0.028801,0.22710037231445312,0.0171155,0.125138,0.284039,19.3441,0.9545993804931641,0.7856998443603516,0.998333,8.16656251810491,VS,1,PS1,0.33,0.0,0.0,0.0,0.0,0.0,5.25,AT,VS,"The transient is synonymous with <em>180983525821364946</em>; an r=18.80 mag stellar source found in the PS1 catalogue. Its located 0.3"" from the stellar source core."
ZTF18abbrlfq,308.64273674285715,36.80190285714286,15.8732,15.9805,15.8732,17.9812,-0.107303,-2.107998847961426,,0.800609,0.0711194,20.4991,-4.625899314880371,-4.410698890686035,0.931188,52.105104118119925,VS,1,PS1,0.02,0.0,0.0,0.0,0.0,0.0,4.23,AT,VS,"The transient is synonymous with <em>152163086427182855</em>; an r=20.57 mag stellar source found in the PS1 catalogue. Its located 0.0"" from the stellar source core."
ZTF18aaxawqs,303.03066739333343,23.03949362666667,19.4342,19.5081,19.699,19.4548,0.125999,0.2441997528076172,0.0972593,0.0394459,0.284547,18.5138,0.9204006195068359,1.3617000579833984,0.935875,8.128611118067056,VS,1,PS1,0.27,0.0,0.0,0.0,0.0,0.0,4.03,AT,VS,"The transient is synonymous with <em>135643030306597977</em>; an r=18.31 mag stellar source found in the PS1 catalogue. Its located 0.3"" from the stellar source core."
ZTF18abddixj,296.8591845727273,43.483428927272726,20.4653,19.6214,20.5209,19.8363,0.4645,0.684600830078125,0.0158633,0.213017,0.249984,19.8434,0.6219005584716797,0.03150177001953125,0.941333,8.33547451812774,VS,1,PS1,0.35,0.0,0.0,0.0,0.0,0.0,4.64,AT,VS,"The transient is synonymous with <em>160182968592800536</em>; an r=19.56 mag stellar source found in the PS1 catalogue. Its located 0.3"" from the stellar source core."
ZTF18acxbexw,213.7544518125,-9.265853725,16.5748,17.3722,18.8062,19.3858,0.0324001,-0.5795993804931641,1.49736,0.218483,0.0696649,20.036,-3.4611988067626953,-2.2763004302978516,0.754265,38.32078701816499,VS,1,GSC,0.47,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>S6VW005684</em>; a B=16.46 mag stellar source found in the GSC catalogue. Its located 0.5"" from the stellar source core."
ZTF18abhtebp,323.3697122923077,58.26667129230768,19.7351,19.2443,19.9484,19.1718,0.490795,0.7765998840332031,0.187524,-0.107159,0.352032,20.1023,-0.3672008514404297,0.5081005096435547,0.824708,5.295949118211865,VS,2,GAIA/PS1,1.75,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>2179286167143869184</em>; a G=18.13 mag stellar source found in the GAIA/PS1 catalogues. Its located 0.53"" S, 1.88"" E from the stellar source centre."
ZTF18aabejyh,250.9128887375,22.52374201875,16.8665,18.2038,18.2528,18.5055,-0.249199,-0.2527008056640625,22.5478,,0.122909,21.595,-4.728498458862305,-3.3792991638183594,0.0145833,5.315868018195033,CV,1,NED/DOWNES,0.23,0.0,0.0,0.0,0.0,1.96,0.0,AT,CV,"The transient is synonymous with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=V0610Her&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">V0610Her</a></em>; an unknown-mag stellar source found in the NED/DOWNES catalogues. Its located 0.2"" from the stellar source core."
ZTF23aawirlt,236.95938928571428,66.51408441428572,20.0369,19.5914,19.9625,19.6441,0.1005,0.31839942932128906,0.0408387,0.0352223,2.66978,18.509,1.5278987884521484,1.7166996002197266,0.06475,16.34759261785075,SN,2,2MASS/PS1,2.49,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>15475068+6630510</em>; a J=14.87 mag galaxy found in the 2MASS/PS1 catalogues. Its located 0.27"" S, 2.48"" W from the galaxy centre."
ZTF17aabpire,34.42667247777778,56.3554071888889,20.3623,18.8078,19.9154,19.5443,0.3302,0.37109947204589844,,0.173429,0.0141753,20.1149,0.24740028381347656,-0.6527996063232422,0.980167,4.1303819180466235,VS,1,PS1,0.07,0.0,0.0,0.0,0.0,0.0,3.97,AT,VS,"The transient is synonymous with <em>175620344266587217</em>; an r=19.51 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF18aczquaa,58.791587074999995,33.012224950000004,19.6751,19.6581,19.637,19.6858,0.0170403,-0.048801422119140625,-4.10968,119.983,4.05053,17.5267,2.1484012603759766,2.5734996795654297,0.99875,23.05862271785736,SN,3,NED,4.19,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=2MASSJ03551029%2B3300453&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">2MASSJ03551029%2B3300453</a></em>; an unknown-mag IrS found in the NED catalogue. Its located 1.32"" S, 3.98"" W from the IrS centre."
ZTF18acuegxd,212.50928808461538,-12.802569453846154,19.1221,18.8,19.1676,19.7591,0.2206,-0.5914993286132812,,0.495098,0.136902,20.5505,-1.4284000396728516,-1.394500732421875,0.966458,50.31085651786998,VS,1,NED/SDSS/PS1,0.15,0.0,0.0,0.0,0.0,0.0,5.14,AT,VS,"The transient is synonymous with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=GALEXASCJ141002.30-124807.9&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">GALEXASCJ141002.30-124807.9</a></em>; an r=20.33 mag stellar source found in the NED/SDSS/PS1 catalogues. Its located 0.1"" from the stellar source core."
ZTF19aacipqk,216.78774171538458,-7.099440807692308,19.8249,19.5746,19.8335,19.7654,0.250275,0.0680999755859375,0.108982,0.127982,0.185043,19.0015,0.8234004974365234,0.6541996002197266,0.9985,48.31135411793366,VS,1,PS1,0.12,0.0,0.0,0.0,0.0,0.0,5.5,AT,VS,"The transient is synonymous with <em>99482167876511098</em>; an r=18.91 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF19aaynnts,309.5541072933333,-24.80371688,18.6717,18.2149,18.1802,18.4405,0.456764,-0.2602996826171875,-0.398287,0.20905,0.0797508,21.0506,-2.3789005279541016,-2.6736011505126953,0.862863,8.197488417848945,VS,1,PS1,0.11,0.0,0.0,0.0,0.0,0.0,4.95,AT,VS,"The transient is synonymous with <em>78233095540775839</em>; an r=20.67 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF19addjcde,309.55410760769234,-24.803715876923075,18.0767,18.6505,18.1463,18.4083,-0.973301,-0.26200103759765625,-0.0202458,0.0193765,0.351475,21.0506,-2.9738998413085938,-2.2380008697509766,0.862863,10.281030117999762,VS,1,PS1,0.4,0.0,0.0,0.0,0.0,0.0,4.95,AT,VS,"The transient is synonymous with <em>78233095540775839</em>; an r=20.67 mag stellar source found in the PS1 catalogue. Its located 0.4"" from the stellar source core."
ZTF18achegjv,303.1576018,3.5111333666666664,19.6241,19.4512,19.8383,19.6289,0.172913,0.20940017700195312,,0.0018934,0.0585,19.9159,-0.29179954528808594,-0.515899658203125,0.951875,31.238159717991948,VS,1,PS1,0.21,0.0,0.0,0.0,0.0,0.0,4.62,AT,VS,"The transient is synonymous with <em>112213031576493846</em>; an r=19.92 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18aazneyw,329.3777264307692,53.89582076923077,16.8976,16.9054,16.9075,16.946,0.0158005,-0.03849983215332031,0.0116739,0.0783317,0.646039,15.3551,1.5425004959106445,2.1422996520996094,0.935125,4.062361117918044,VS,1,GSC/GAIA/PS1,0.58,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N1AW007604</em>; a V=16.37 mag stellar source found in the GSC/GAIA/PS1 catalogues. Its located 0.6"" from the stellar source core."
ZTF18aamiymp,251.77773040000002,62.41414322000001,18.0113,18.1782,18.2873,18.3533,-0.166874,-0.06599998474121094,0.0148351,0.0166862,0.0362254,20.0289,-2.0176010131835938,-0.13680076599121094,0.998333,5.313020817935467,VS,1,SDSS/GSC/PS1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237671938729443379"">SDSS J164706.64+622450.9</a></em>; a V=19.13 mag stellar source found in the SDSS/GSC/PS1 catalogues. Its located 0.1"" from the stellar source core."
ZTF17aaawcrh,320.33353049375,33.851603893749996,16.0763,16.0309,17.3839,19.2695,0.0453815,-1.8856010437011719,0.348469,0.47634,0.111627,20.6068,-4.530500411987305,-3.860401153564453,0.9975,4.2735532177612185,VS,1,PS1,0.25,0.0,0.0,0.0,0.0,0.0,4.21,AT,VS,"The transient is synonymous with <em>148623203335712602</em>; an r=20.05 mag stellar source found in the PS1 catalogue. Its located 0.3"" from the stellar source core."
ZTF18abcwcew,297.587900915,41.876453655,18.1138,18.5938,19.2708,18.8518,-0.480003,0.41899871826171875,0.474856,,0.27187,20.248,-2.1341991424560547,-1.198699951171875,0.967643,4.2932754177600145,VS,1,PS1,0.39,0.0,0.0,0.0,0.0,0.0,4.83,AT,VS,"The transient is synonymous with <em>158252975879732421</em>; an r=19.30 mag stellar source found in the PS1 catalogue. Its located 0.4"" from the stellar source core."
ZTF18abpnewe,297.6647938333333,5.938856933333334,16.9733,17.1273,17.549,17.9791,-0.154011,-0.4300994873046875,0.00952816,0.232519,0.140329,19.0427,-2.069398880004883,-1.8726005554199219,0.932042,17.179143518209457,VS,1,PS1,0.25,0.0,0.0,0.0,0.0,0.0,3.78,AT,VS,"The transient is synonymous with <em>115122976648017157</em>; an r=18.95 mag stellar source found in the PS1 catalogue. Its located 0.3"" from the stellar source core."
ZTF18admxseo,297.66480340000004,5.938851716666666,17.1063,17.1632,17.7621,18.8196,-0.0568733,-1.0574989318847656,0.120936,0.134489,0.0971225,19.0427,-1.9363994598388672,-1.836700439453125,0.932042,31.13890041783452,VS,1,PS1,0.21,0.0,0.0,0.0,0.0,0.0,3.78,AT,VS,"The transient is synonymous with <em>115122976648017157</em>; an r=18.95 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18aaqikyu,292.85706944000003,44.1900338,19.9088,19.5233,19.487,19.5233,-0.476299,-0.0363006591796875,3.0663,,0.17564,19.724,0.1847991943359375,-2.5888004302978516,0.5,21.192569417878985,SN,3,NED,1.53,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em><a href=""https://ned.ipac.caltech.edu/cgi-bin/objsearch?objname=GALEXMSCJ193125.81%2B441125.1&extend=no&hconst=73&omegam=0.27&omegav=0.73&corr_z=1&out_csys=Equatorial&out_equinox=J2000.0&obj_sort=RA+or+Longitude&of=pre_text&zv_breaker=30000.0&list_limit=5&img_stamp=YES"">GALEXMSCJ193125.81%2B441125.1</a></em>; an unknown-mag UvS found in the NED catalogue. Its located 1.01"" S, 1.15"" W from the UvS centre."
ZTF18abujvye,267.05976079285716,8.179421485714286,19.6765,18.8911,19.0388,18.822,0.5667,0.2167987823486328,-0.235133,0.742736,0.341313,-999.0,1018.6765003204346,-0.2264995574951172,0.5,41.30916661815718,VS,2,2MASS/GAIA/PS1,2.17,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>17481419+0810449</em>; a J=15.85 mag stellar source found in the 2MASS/GAIA/PS1 catalogues. Its located 1.07"" N, 1.99"" E from the stellar source centre."
ZTF18adlixqd,345.46978227333335,39.83720517999999,19.7507,19.3299,19.7181,19.2292,-0.6863,0.48889923095703125,-0.19869,0.176877,0.532726,21.4336,-1.6828994750976562,-2.1665992736816406,0.8965,4.177129617892206,VS,1,PS1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>155803454697915260</em>; an r=23.05 mag stellar source found in the PS1 catalogue. Its located 0.6"" from the stellar source core."
ZTF18abobvym,302.8390266,15.328855233333334,18.2154,18.2394,18.2154,18.2667,-0.0240002,-0.051300048828125,,117.733,0.0326287,21.8163,-3.6008987426757812,-3.3586997985839844,0.502887,31.236250017769635,VS,1,GSC,0.24,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>N1UU071355</em>; a B=17.18 mag stellar source found in the GSC catalogue. Its located 0.2"" from the stellar source core."
ZTF18abjchrw,275.49864494285714,66.59764421428572,20.3399,19.9163,20.613,20.045,0.192799,0.5680007934570312,0.135512,0.115555,0.220303,20.4148,-0.07490158081054688,0.3439006805419922,0.990167,40.14518521819264,VS,1,PS1,0.21,0.0,0.0,0.0,0.0,0.0,4.01,AT,VS,"The transient is synonymous with <em>187912754985767943</em>; an r=19.64 mag stellar source found in the PS1 catalogue. Its located 0.2"" from the stellar source core."
ZTF18abmbfde,272.69424412307694,23.19651002307692,18.625,18.6667,18.0233,17.8628,-0.0416698,0.16049957275390625,0.29337,-0.0750468,5.15211,21.6746,-3.049600601196289,-1.7766990661621094,0.99875,42.20228011813015,UNCLEAR,3,SDSS/PS1,0.12,0.0,0.0,0.0,0.0,0.0,0.0,AT,UNCLEAR,"The transient is possibly associated with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237666210319893210"">SDSS J181046.62+231147.3</a></em>; a g=22.56 mag uncertain found in the SDSS/PS1 catalogues. Its located 0.10"" N, 0.08"" W from the uncertain centre."
ZTF20aaazrxx,234.63667921111107,-15.288519011111113,17.6611,18.0881,18.634,18.9889,0.00200081,-0.35489845275878906,0.053954,0.104663,0.0841385,19.7297,-2.0685997009277344,-0.4134998321533203,0.987292,36.300277817994356,VS,1,SDSS/PS1,0.15,0.0,0.0,0.0,0.0,0.0,6.14,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237674654225924521"">SDSS J153832.81-151718.6</a></em>; an r=19.19 mag stellar source found in the SDSS/PS1 catalogues. Its located 0.1"" from the stellar source core."
ZTF19aadovsk,266.0340227777778,-3.846358122222222,19.6294,19.3224,19.5014,19.1189,0.365601,0.38249969482421875,0.0287023,-0.0298314,0.192944,-999.0,1018.6294002532959,1018.3223991394043,0.5,42.19649301795289,UNCLEAR,3,PS1,0.65,0.0,0.0,0.0,0.0,0.0,0.0,AT,UNCLEAR,"The transient is possibly associated with <em>103382660338964570</em>; an r=24.08 mag uncertain found in the PS1 catalogue. Its located 0.55"" N, 0.34"" E from the uncertain centre."
ZTF19abfqcht,312.55196138,30.09799406,19.2359,19.6914,19.3251,19.6075,-0.148998,-0.28240013122558594,0.0864654,-0.163064,1.47155,-999.0,1018.2359008789062,1018.6914005279541,0.5,6.3133565178141,SN,2,PS1,3.83,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>144113125507838454</em>; an i=21.64 mag galaxy found in the PS1 catalogue. Its located 0.80"" S, 3.74"" E from the galaxy centre."
ZTF22aaxjbhl,0.7294449000000001,45.2840620125,19.7231,19.6473,19.2983,19.2566,0.0758095,0.04170036315917969,0.0892492,0.0782075,6.22362,18.621,1.1021003723144531,0.21220016479492188,0.057875,21.12405091803521,UNCLEAR,3,PS1,0.22,0.0,0.0,0.0,0.0,0.0,0.0,AT,UNCLEAR,"The transient is possibly associated with <em>162340007294951521</em>; an r=23.31 mag uncertain found in the PS1 catalogue. Its located 0.15"" S, 0.16"" W from the uncertain centre."
ZTF18abbwsdn,273.88773331176475,13.459113658823531,18.2559,18.1927,19.4237,19.6008,0.0632172,-0.17709922790527344,0.268923,0.510394,2.35632,21.8075,-3.5516014099121094,-3.1043014526367188,0.790887,4.31982641806826,VS,2,GAIA,0.07,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>4497053586113650048</em>; a G=18.74 mag stellar source found in the GAIA catalogue. Its located 0.06"" S, 0.04"" W from the stellar source centre."
ZTF18acavprp,319.58446268750004,36.0681277,18.2053,18.3099,18.0908,18.203,-0.104624,-0.11219978332519531,-0.0138225,0.0157724,0.0145843,22.1526,-3.9472999572753906,-3.19219970703125,0.66278,4.2735532177612185,SN,2,2MASS,34.76,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>21181746+3604125</em>; a J=14.44 mag galaxy found in the 2MASS catalogue. Its located 7.30"" S, 33.98"" E from the galaxy centre."
ZTF18admgsiz,3.140256325,37.837098525,19.6954,19.3096,20.2545,19.8045,0.385817,0.4499988555908203,,0.0451748,0.135643,20.6114,-0.9160003662109375,-1.3211994171142578,0.993542,9.10466431779787,VS,1,PS1,0.11,0.0,0.0,0.0,0.0,0.0,4.26,AT,VS,"The transient is synonymous with <em>153400031404065163</em>; an r=20.70 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF19abctuej,11.897024822222221,52.276583111111115,20.5775,20.2766,20.6579,20.2834,0.300949,0.3745002746582031,-95.8136,0.0825968,0.581071,20.2078,0.36969947814941406,0.9787006378173828,0.998333,7.059444418177009,VS,1,PS1,0.61,0.0,0.0,0.0,0.0,0.0,4.44,AT,VS,"The transient is synonymous with <em>170730118970422616</em>; an r=19.46 mag stellar source found in the PS1 catalogue. Its located 0.6"" from the stellar source core."
ZTF18abtmxpd,71.50863381428572,65.67329529999999,19.5464,19.6355,19.9944,19.7525,0.2749,0.2418994903564453,,0.0331229,0.483078,17.8447,1.701700210571289,2.3510990142822266,0.997917,10.056157418061048,VS,1,GSC/PS1,0.36,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em>NAXW006429</em>; a V=17.39 mag stellar source found in the GSC/PS1 catalogues. Its located 0.4"" from the stellar source core."
ZTF18adqxnxy,270.63064144814814,30.974743396296297,17.1056,17.3583,16.6048,18.195,-0.26,-1.590200424194336,-1.32862,0.00392104,0.0284619,20.7689,-3.663299560546875,-3.274700164794922,0.99875,38.30789351789281,VS,1,PS1,0.08,0.0,0.0,0.0,0.0,0.0,4.29,AT,VS,"The transient is synonymous with <em>145172706306450243</em>; an r=20.59 mag stellar source found in the PS1 catalogue. Its located 0.1"" from the stellar source core."
ZTF17aaarine,326.700973525,48.463181275,18.882,18.8497,18.8931,18.7927,0.0323429,0.10040092468261719,1.55433,-4.10742,0.153982,-999.0,1017.8819999694824,-2.5250988006591797,0.5,58.11655091820285,SN,2,PS1,4.77,0.0,0.0,0.0,0.0,0.0,0.0,AT,SN,"The transient is possibly associated with <em>166153266996465304</em>; an r=22.37 mag galaxy found in the PS1 catalogue. Its located 3.59"" N, 3.13"" E from the galaxy centre."
ZTF19abhcrws,325.2945758,31.577583750000002,20.2659,20.1079,19.63,19.6775,0.158028,-0.0475006103515625,-0.104964,66.7889,7.76854,-999.0,1019.2658996582031,1019.1079006195068,0.1265,36.11140041798353,VS,2,GAIA,0.14,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is possibly associated with <em>1945937157971584768</em>; a G=19.93 mag stellar source found in the GAIA catalogue. Its located 0.12"" N, 0.08"" E from the stellar source centre."
ZTF19acoaxxu,55.075155159999994,49.35879704,15.6079,15.2938,15.7785,15.7957,0.314068,-0.017200469970703125,0.00457988,0.514733,0.788057,12.8601,2.747799873352051,1.8987998962402344,1.0,5.057013918180019,VS,1,SDSS/GSC/GAIA,0.8,0.0,0.0,0.0,0.0,0.0,0.0,AT,VS,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237666465324335754"">SDSS J034017.98+492132.2</a></em>; a V=12.75 mag stellar source found in the SDSS/GSC/GAIA catalogues. Its located 0.8"" from the stellar source core."
ZTF18aazsdnv,321.60045804,25.640736609999998,14.3986,14.6387,16.5327,14.7634,-0.240061,1.7692995071411133,0.0691787,0.0491456,0.305532,19.3325,-4.933900833129883,-4.365401268005371,0.984,4.278275418095291,CV,1,SDSS/MILLIQUAS/RITTER/PS1,0.46,3.69,0.0,6607.2,1.0,0.0,0.0,AT,CV,"The transient is synonymous with <em><a href=""http://skyserver.sdss.org/dr12/en/tools/explore/Summary.aspx?id=1237680474971374241"">SDSS J212624.12+253826.8</a></em>; an r=19.05 mag AGN found in the SDSS/MILLIQUAS/RITTER/PS1 catalogues. Its located 0.5"" (3.7 Kpc) from the AGN core. A host z=1.000 implies a <em>m - M =</em> 44.10."
